24901055.00,-110.47,-107.97,-102.97,-107.97,-110.97,-106.47,-115.47,-109.47,-105.47,-106.47,-104.97,-107.47,-107.97,-102.97,-105.97,-111.97,-115.97,-104.47,-105.47,-107.47,-104.97,-100.97,-106.97,-105.47,-107.97,-105.97,-116.97,-107.47,-105.47,-109.47,-109.47,-101.97,-105.97,-112.97,-106.47,-107.97,-112.47,-106.97,-108.47,-107.97,-108.47,-105.47,-104.97,-106.97,-106.47,-105.97,-108.97,-113.47,-112.97,-113.97
24901557.00,-108.47,-111.97,-106.47,-103.97,-101.97,-107.47,-107.97,-107.47,-105.47,-97.97,-103.47,-108.97,-106.47,-104.47,-112.47,-99.97,-114.97,-106.47,-102.47,-108.97,-109.47,-113.97,-108.97,-104.97,-101.97,-107.97,-115.47,-105.97,-111.97,-105.47,-105.47,-109.97,-107.47,-103.97,-106.47,-111.97,-107.97,-106.97,-110.47,-112.47,-107.97,-112.97,-117.97,-105.47,-108.97,-101.97,-108.47,-105.47,-106.47,-109.47
24902060.00,-110.47,-109.47,-103.47,-115.97,-112.47,-99.97,-110.97,-106.47,-105.47,-105.47,-108.47,-111.97,-103.47,-109.47,-107.97,-105.97,-106.47,-115.47,-117.47,-103.97,-105.97,-114.97,-104.47,-112.97,-105.97,-110.97,-104.47,-108.97,-104.97,-108.97,-108.97,-104.47,-110.47,-102.97,-105.47,-109.97,-105.97,-107.47,-98.97,-107.47,-111.47,-114.47,-105.47,-105.97,-109.97,-107.47,-104.97,-102.97,-112.97,-105.47
24902562.00,-100.97,-107.47,-108.97,-102.97,-103.97,-103.47,-110.97,-114.47,-104.97,-95.47,-104.47,-101.97,-108.97,-112.47,-104.97,-104.47,-106.97,-105.97,-112.47,-104.97,-106.97,-108.47,-100.47,-117.47,-104.47,-106.47,-112.97,-105.97,-106.97,-101.97,-101.97,-105.47,-109.47,-106.47,-104.97,-109.47,-107.97,-108.47,-104.97,-113.47,-113.47,-103.97,-105.47,-103.97,-114.47,-108.97,-111.47,-108.97,-108.97,-111.97
24903065.00,-100.97,-109.97,-108.47,-102.47,-110.97,-107.97,-117.47,-108.47,-111.47,-105.97,-111.97,-113.47,-114.97,-114.47,-110.47,-114.47,-105.97,-107.47,-107.47,-116.47,-109.97,-114.47,-107.47,-101.97,-108.97,-112.47,-104.47,-111.97,-109.97,-112.47,-112.47,-104.47,-101.47,-106.47,-113.97,-108.47,-100.47,-114.97,-113.47,-102.97,-105.97,-109.47,-109.47,-112.47,-106.47,-110.47,-104.97,-110.97,-105.97,-108.47
24903567.00,-105.47,-103.47,-105.97,-103.47,-102.97,-110.47,-105.97,-107.47,-103.47,-114.97,-100.97,-115.47,-107.97,-117.47,-106.97,-107.47,-116.47,-109.47,-112.97,-117.47,-108.97,-105.47,-105.47,-102.47,-106.97,-108.97,-105.97,-105.97,-114.97,-107.47,-107.47,-104.47,-107.47,-107.97,-107.97,-111.47,-108.97,-108.97,-104.97,-111.97,-106.97,-110.47,-101.97,-103.97,-110.97,-113.47,-103.97,-101.47,-106.47,-105.97
24904070.00,-106.97,-110.47,-107.47,-109.47,-105.97,-101.97,-104.97,-109.97,-105.97,-103.97,-103.47,-103.97,-100.47,-99.97,-107.47,-108.97,-112.97,-103.47,-105.47,-113.97,-112.97,-103.97,-114.47,-96.47,-99.97,-104.47,-115.97,-106.47,-113.97,-116.97,-116.97,-109.47,-104.97,-114.97,-114.97,-105.47,-106.97,-110.47,-108.97,-113.47,-104.97,-106.47,-107.47,-109.97,-110.97,-103.97,-105.47,-111.47,-100.97,-103.47
24904572.00,-107.97,-92.47,-109.97,-107.97,-109.47,-107.47,-108.47,-106.47,-107.97,-109.97,-107.97,-119.97,-105.47,-111.47,-110.97,-104.97,-111.47,-110.47,-102.47,-101.47,-109.97,-110.47,-112.97,-117.47,-113.47,-105.97,-107.97,-112.97,-113.97,-115.97,-115.97,-117.97,-116.47,-114.97,-114.97,-112.97,-105.97,-119.47,-108.47,-106.47,-106.47,-113.47,-110.47,-108.97,-105.97,-114.97,-116.47,-107.97,-108.47,-113.47
24905075.00,-112.97,-100.47,-104.97,-116.47,-111.47,-108.97,-109.47,-104.97,-102.47,-118.97,-118.97,-108.47,-108.47,-106.47,-108.47,-105.47,-104.97,-105.97,-116.97,-105.97,-108.47,-103.47,-103.97,-103.97,-101.47,-105.97,-101.47,-111.97,-109.47,-108.47,-108.47,-115.97,-101.97,-108.97,-108.97,-104.97,-107.97,-108.97,-105.47,-102.97,-117.47,-106.47,-113.47,-104.97,-109.97,-107.97,-109.97,-101.97,-119.97,-104.47
24905577.00,-113.97,-105.97,-109.97,-104.97,-108.97,-99.97,-106.97,-115.47,-107.97,-105.47,-105.47,-106.97,-113.97,-107.97,-115.97,-104.97,-108.47,-103.97,-105.97,-115.97,-110.47,-105.97,-114.47,-102.97,-109.97,-105.47,-111.47,-107.47,-111.47,-103.97,-103.97,-106.47,-104.47,-109.97,-109.97,-107.47,-108.97,-111.47,-111.97,-106.47,-112.97,-104.97,-108.47,-106.97,-114.47,-104.47,-111.97,-107.97,-113.47,-107.97
